Dataset,Human Samples,Relative Error
helmet,9400,0.11387326500969369
helmet,9500,0.11210597939716775
helmet,9600,0.11178686099261416
helmet,9700,0.11524655028277504
helmet,9800,0.10770312581794095
helmet,9900,0.10901630194716842
helmet,10000,0.10898035765106753
helmet,10100,0.1054601096465577
helmet,10200,0.11150984734440565
helmet,10300,0.1080396219757109
helmet,10400,0.10774373178172217
helmet,10500,0.10711130067699921
helmet,10600,0.10730770313898381
helmet,10700,0.1041580069148151
helmet,10800,0.10681463960927516
helmet,10900,0.10615975996786425
helmet,11000,0.09836911726798585
helmet,11100,0.1089278042670939
helmet,11200,0.10718598493579844
helmet,11300,0.10083108676257214
helmet,11400,0.1048257935198596
helmet,11500,0.10321141088148914
helmet,11600,0.10086031833085454
helmet,11700,0.11133269321039366
helmet,11800,0.10216597917407978
helmet,11900,0.0983248722951289
helmet,12000,0.10165205898766146
helmet,12100,0.09972486997118164
helmet,12200,0.09773243916266017
helmet,12300,0.09942910271812518
helmet,12400,0.10002267983719652
helmet,12500,0.10027308892073648
helmet,12600,0.10239838646769213
helmet,12700,0.09636848631142389
helmet,12800,0.0988005731425963
helmet,12900,0.0974658198906293
helmet,13000,0.09549281963833439
helmet,13100,0.09368616084787905
helmet,13200,0.09617300394992777
helmet,13300,0.10117011780674807
helmet,13400,0.09810452949719142
helmet,13500,0.09321436635358225
helmet,13600,0.097123258430162
helmet,13700,0.09234984066538278
helmet,13800,0.09738487189535364
helmet,13900,0.09614759326967016
helmet,14000,0.0936447667011328
helmet,14100,0.09218850143717688
helmet,14200,0.0960281597292855
helmet,14300,0.09586282389641707
helmet,14400,0.0931997380059265
helmet,14500,0.09361203707751899
helmet,14600,0.09458356291840062
helmet,14700,0.09118740793532802
helmet,14800,0.09708383786032986
helmet,14900,0.09517763870690854
helmet,15000,0.09614707561112079
helmet,15100,0.08944130334906962
helmet,15200,0.086387977308031
helmet,15300,0.09252727694780656
helmet,15400,0.09181708927182738
helmet,15500,0.09068137610619319
helmet,15600,0.0906313392938112
helmet,15700,0.08766400977573274
helmet,15800,0.08746398987835134
helmet,15900,0.08963841134001084
helmet,16000,0.08828864689451521
helmet,16100,0.08938763192507322
helmet,16200,0.09029553737481676
helmet,16300,0.09334772997863022
helmet,16400,0.08967227323277581
helmet,16500,0.09083646379130436
helmet,16600,0.08763430157622493
helmet,16700,0.08865316701332465
helmet,16800,0.09023100397842763
helmet,16900,0.08947160791425511
helmet,17000,0.0865320292646072
helmet,17100,0.09022123807540575
helmet,17200,0.08689629345599499
helmet,17300,0.0845035626875851
helmet,17400,0.08310521143758051
helmet,17500,0.08202770282830223
helmet,17600,0.08622683290163827
helmet,17700,0.0847652036875991
helmet,17800,0.08407957335031155
helmet,17900,0.08592272597516931
helmet,18000,0.08268438913484868
helmet,18100,0.0862987346903449
helmet,18200,0.08735097364913978
helmet,18300,0.08360414519635115
helmet,18400,0.08452291622401593
helmet,18500,0.07990091735469117
helmet,18600,0.08199405370958612
helmet,18700,0.0819967095730096
helmet,18800,0.08384761016556656
helmet,18900,0.08504961755342065
helmet,19000,0.08282881771762855
helmet,19100,0.08310153403498884
helmet,19200,0.08149742751645529
helmet,19300,0.08462337822061497
helmet,19400,0.08025764893661017
helmet,19500,0.08265593722343108
helmet,19600,0.08115294973870543
helmet,19700,0.08061329385627088
helmet,19800,0.08269162434980361
helmet,19900,0.08211257523667252
helmet,20000,0.08475051221618041
helmet,20100,0.08073686211671875
helmet,20200,0.08029597812611605
helmet,20300,0.08083535708965349
helmet,20400,0.08166061548323705
helmet,20500,0.07976787815872854
helmet,20600,0.08189231112898354
helmet,20700,0.07922254149235088
helmet,20800,0.08195567388696365
helmet,20900,0.07914929372540236
helmet,21000,0.07932819638127758
helmet,21100,0.08174260243710899
helmet,21200,0.07925391647666849
helmet,21300,0.08069528170080521
helmet,21400,0.07677086320418902
helmet,21500,0.07948450789367002
helmet,21600,0.07826209556528956
helmet,21700,0.07831499179549853
helmet,21800,0.0774075081657682
helmet,21900,0.07570966432822764
helmet,22000,0.07636575811716581
helmet,22100,0.07902819099654362
helmet,22200,0.07654238103080675
helmet,22300,0.0751415615848817
helmet,22400,0.0789320965200928
helmet,22500,0.07782447494170053
helmet,22600,0.07799984666159836
helmet,22700,0.0773794033452961
helmet,22800,0.07940029800039337
helmet,22900,0.07909985481139964
helmet,23000,0.07581110372653485
helmet,23100,0.07084436751117783
helmet,23200,0.07508569982308713
helmet,23300,0.0756651947446692
helmet,23400,0.0784253268747715
helmet,23500,0.07621607843600099
helmet,23600,0.07597027200457813
helmet,23700,0.07818392684080729
helmet,23800,0.0760159575614438
helmet,23900,0.07241579299718297
helmet,24000,0.07973769428188436
helmet,24100,0.07779599080872665
helmet,24200,0.07370925524533856
helmet,24300,0.07663804205411845
helmet,24400,0.07617762232811821
helmet,24500,0.07684870192334615
helmet,24600,0.07364876753295231
helmet,24700,0.0760611033440445
helmet,24800,0.07170698699066601
helmet,24900,0.0747243068951967
helmet,25000,0.0730317143960415
helmet,25100,0.07637045332503863
helmet,25200,0.07432656175533829
helmet,25300,0.07301992475566293
helmet,25400,0.07455593980612012
helmet,25500,0.0713522340060047
helmet,25600,0.07320664588841318
helmet,25700,0.073639055728147
helmet,25800,0.07326647739929687
helmet,25900,0.07493976431787512
helmet,26000,0.07193768985755226
helmet,26100,0.07442090600561477
helmet,26200,0.07220866323268714
helmet,26300,0.07496312472223748
helmet,26400,0.07131321102839043
helmet,26500,0.07531725741547819
helmet,26600,0.07431937836317781
helmet,26700,0.07388482710070225
helmet,26800,0.07309461096171302
helmet,26900,0.07154718195614254
helmet,27000,0.0706342844242192
helmet,27100,0.07280552704830133
helmet,27200,0.06836997414788841
helmet,27300,0.07210504429020105
helmet,27400,0.07232555604228333
helmet,27500,0.07144352286073073
helmet,27600,0.07054400681810416
helmet,27700,0.0699409159809473
helmet,27800,0.06945140772541451
helmet,27900,0.07126359280343879
helmet,28000,0.07099471095513203
helmet,28100,0.07040342120973207
helmet,28200,0.07005379866842239
helmet,28300,0.0704659310168288
helmet,28400,0.07179912505295952
helmet,28500,0.07049899973068884
helmet,28600,0.07234910856477013
helmet,28700,0.07152145867108857
helmet,28800,0.07238140354751171
helmet,28900,0.07490863724774614
helmet,29000,0.06873947293154468
helmet,29100,0.06745033890098828
helmet,29200,0.06835621727911793
helmet,29300,0.06898298048267232
helmet,29400,0.07001226326790373
helmet,29500,0.07035938512721182
helmet,29600,0.07050553168824478
helmet,29700,0.07156219586018618
helmet,29800,0.07023104461529187
helmet,29900,0.06808254617913902
helmet,30000,0.06918007847022864
helmet,30100,0.06898132471397797
helmet,30200,0.06846637000901586
helmet,30300,0.06952832579174595
helmet,30400,0.06712760002442439
helmet,30500,0.07062952825638326
helmet,30600,0.07106757149621432
helmet,30700,0.06713485707432221
helmet,30800,0.07019817072952493
helmet,30900,0.06573553899665698
helmet,31000,0.06841166701456718
helmet,31100,0.06962211336678821
helmet,31200,0.07086242292409926
helmet,31300,0.06716847459841703
helmet,31400,0.06859053913285221
helmet,31500,0.06553352737456694
helmet,31600,0.06827861806183506
helmet,31700,0.06781174739308864
helmet,31800,0.06744501681016994
helmet,31900,0.06726583857259247
helmet,32000,0.06831323570503642
helmet,32100,0.06659198508423353
helmet,32200,0.06598589881133651
helmet,32300,0.06657779372772538
helmet,32400,0.06593455248815655
helmet,32500,0.06762081052598382
helmet,32600,0.06823535241442107
helmet,32700,0.06785892805699131
helmet,32800,0.06811597033363696
helmet,32900,0.06698112329294409
helmet,33000,0.06670414050869318
helmet,33100,0.0656286823276245
helmet,33200,0.06731079898990609
helmet,33300,0.0684018746826245
helmet,33400,0.06717216909437619
helmet,33500,0.06761325504588069
helmet,33600,0.06567639455650347
helmet,33700,0.06456638379476781
helmet,33800,0.0670894365242061
helmet,33900,0.06797227644743326
helmet,34000,0.06759271963509758
helmet,34100,0.06519301536864312
helmet,34200,0.06633552261941779
helmet,34300,0.0649999704943902
helmet,34400,0.06789383334246593
helmet,34500,0.06708049739254757
helmet,34600,0.06387952682216382
helmet,34700,0.0666434383737819
helmet,34800,0.0687284291074493
helmet,34900,0.0676050265020928
helmet,35000,0.06532633892923917
helmet,35100,0.06483022102667352
helmet,35200,0.06556896627763388
helmet,35300,0.06317856870187648
helmet,35400,0.06595569207112226
helmet,35500,0.06548328169874316
helmet,35600,0.06440812856111632
helmet,35700,0.06258836120880057
helmet,35800,0.06620589448959911
helmet,35900,0.06437505412491519
helmet,36000,0.0639835081158551
helmet,36100,0.06595962778926225
helmet,36200,0.06712374815196806
helmet,36300,0.06344663472717899
helmet,36400,0.06479170382909105
helmet,36500,0.06255647435218335
helmet,36600,0.06403254944258534
helmet,36700,0.06353162265795799
helmet,36800,0.06391897815785624
helmet,36900,0.06473184818024977
helmet,37000,0.06389135206989129
helmet,37100,0.06590479008685703
helmet,37200,0.06355272880283842
helmet,37300,0.06298360584716742
helmet,37400,0.06282547279783071
helmet,37500,0.06430305745370327
helmet,37600,0.06430187390690552
helmet,37700,0.06562893512045243
helmet,37800,0.062163986162048594
helmet,37900,0.06354748059836617
helmet,38000,0.06241469287387331
helmet,38100,0.06365494946765493
helmet,38200,0.06590237430542716
helmet,38300,0.059669462563983554
helmet,38400,0.06503717824914865
helmet,38500,0.0640327311037519
helmet,38600,0.06234049872510285
helmet,38700,0.06117881535197005
helmet,38800,0.06425257014721875
helmet,38900,0.06283551322264552
helmet,39000,0.06283578584408987
helmet,39100,0.06240117472983597
helmet,39200,0.06061775252911009
helmet,39300,0.06347146555818023
helmet,39400,0.06196355500215732
helmet,39500,0.06402536258384499
helmet,39600,0.06184904222973806
helmet,39700,0.06200064952904222
helmet,39800,0.06373160228100151
helmet,39900,0.06321166732199585
helmet,40000,0.06290812729197337
helmet,40100,0.0624418557519281
helmet,40200,0.06134539087480605
helmet,40300,0.06276821654149178
helmet,40400,0.06166667881648281
helmet,40500,0.06379048575875186
helmet,40600,0.05930388838665425
helmet,40700,0.060207694460179144
